,userId,movieId,rating,timestamp
10557,76,71184,4.0,1291012506
7618,59,3927,3.5,1111477187
5725,41,1587,2.0,944573005
8006,61,2386,1.0,986605605
3753,21,4226,5.0,1456284913
3821,21,99114,4.5,1456285409
12731,95,2329,3.5,1511480583
7022,57,2700,4.0,1142399229
11333,82,5299,3.5,1437242681
12069,89,337,3.5,1266621008
8349,63,166461,5.0,1571171934
11954,86,2468,3.0,945670191
6078,43,3039,4.0,1170849132
4819,31,4844,2.5,1256226988
12364,91,102194,3.0,1388851223
4610,31,539,3.0,1256229928
2259,12,4128,4.0,985369372
11935,86,2054,2.0,945462209
395,3,4643,4.0,1439472888
6640,49,344,4.0,840650850
12491,92,6979,4.0,1150129493
889,3,143385,4.0,1566090484
1942,12,1330,2.5,1137234497
678,3,64957,4.0,1439473193
2268,12,4378,4.0,1022262596
12803,95,55282,2.5,1511480583
3151,18,2858,4.5,1108273554
8232,62,40629,4.5,1180310302
6136,43,4993,4.5,1169595809
6096,43,3471,4.0,1170493685
3506,19,70286,2.5,1445874908
2897,15,349,5.0,946012516
2450,13,1,4.0,1265223970
12595,93,72226,5.0,1496529754
8920,70,1959,4.0,1255204407
899,3,166635,3.5,1566090610
1800,12,442,2.0,1137230752
10148,75,2881,3.0,1537349157
2328,12,6436,4.0,1141316923
8136,62,2028,5.0,1149623089
3089,18,1200,4.0,1108273754
3721,20,5952,5.0,1062003982
1316,8,39,3.0,890492984
4548,30,3671,3.0,1488511951
7042,57,3450,4.0,1142438217
7080,57,4963,4.5,1142403363
9855,72,3994,5.0,980556617
860,3,122886,3.0,1453904205
1117,4,122918,3.0,1573942212
12293,91,5378,3.5,1406474927
2912,15,1198,4.0,946012181
5092,35,109487,3.5,1511296539
10090,75,1958,4.0,1537349535
10446,76,2174,4.0,1340233726
9026,70,71264,2.5,1255205043
743,3,84954,4.0,1439473986
8890,70,1210,3.5,1255209044
523,3,8644,4.0,1439474674
7304,58,1201,4.0,1337200026
786,3,96737,4.0,1439474741
2366,12,27790,3.5,1167574506
4774,31,3534,1.5,1256225719
3035,18,260,3.0,1108273459
7803,61,39,4.0,986611672
10897,80,1396,2.0,993230559
2356,12,8712,4.0,1266933533
4346,25,733,4.0,836217388
11576,84,5995,4.0,1481637733
12887,95,164411,4.0,1511480582
74,2,151,4.5,1141415643
1152,5,1,4.0,858625949
4709,31,2081,3.0,1256230463
739,3,83349,3.0,1566091304
10683,78,80549,5.0,1498277044
5273,38,47,4.0,1417643695
6238,43,40583,4.5,1170848337
1311,8,18,4.0,890509709
1077,4,98809,2.5,1573939755
10038,75,1210,4.0,1537207656
6571,47,345,3.0,855094830
12962,97,502,2.0,1076269351
6768,52,2717,2.5,1298355306
2694,13,30810,4.5,1316661111
6716,50,5481,3.5,1402505136
7979,61,2060,3.0,986604050
323,3,3091,4.0,1484754262
10211,75,4993,4.5,1537207705
11021,80,2470,3.0,993231152
2168,12,3243,2.0,1119355622
10854,80,1027,3.0,993327172
1869,12,923,5.0,940796773
7641,59,4713,3.0,1111475610
2130,12,2822,1.0,940767209
8295,62,58559,4.0,1229431122
6484,46,3836,4.0,1248368649
8393,64,99114,4.5,1434644722
9775,72,3394,3.0,980652297
2695,13,31660,3.5,1297898611
4953,31,60069,3.0,1256229916
5165,36,590,5.0,839928587
10133,75,2640,4.0,1537348760
3994,23,1127,4.0,942970806
5310,38,1909,3.5,1349689563
4929,31,51471,2.5,1256226305
710,3,72998,4.0,1439474623
6206,43,8784,3.5,1170492785
12198,89,2987,3.0,1266620642
863,3,122900,4.0,1439475256
193,2,4299,4.5,1141415991
11556,84,4014,3.0,1481638787
8191,62,7361,4.0,1148737001
5953,43,1200,4.0,1169598865
3082,18,1097,3.0,1108273602
4781,31,3751,3.0,1256230008
3812,21,88125,4.0,1456284502
3704,20,2951,4.5,1155084867
6878,55,7767,4.0,1394135308
1926,12,1244,4.5,1167582038
2009,12,1855,2.0,968257494
7802,61,36,5.0,986604699
5739,41,1917,4.0,944573646
5914,43,589,4.0,1169596475
4901,31,32587,3.0,1256229881
12248,90,647,4.0,863538242
13009,97,5378,2.5,1076334828
2233,12,3911,4.5,1167582160
7213,57,47518,4.5,1160461040
5688,41,1127,4.0,944572121
9450,72,1777,4.0,980649915
3171,18,4306,3.0,1108273322
11512,84,1617,4.0,1481830879
2241,12,4014,4.0,1060010759
2174,12,3255,4.0,1167582682
11100,80,3177,4.0,993232909
2594,13,3981,2.5,1297925837
7321,58,1269,5.0,1337200300
3899,23,252,4.0,942971151
1790,12,376,3.0,1137234197
11290,82,1693,2.5,1437242019
11802,85,261,5.0,844551201
4361,26,590,3.5,1280515854
7742,60,541,4.0,939584465
7606,59,3668,4.0,1111477106
2045,12,2108,4.0,1167746382
11622,84,33004,2.0,1481638593
7699,59,6979,3.5,1111477124
7392,59,230,4.0,1111475610
804,3,103141,3.5,1566090405
7830,61,416,4.0,986604096
7566,59,2858,4.5,1111475741
3710,20,3654,4.0,1062003866
3207,19,123,4.5,1466930189
4758,31,3105,2.5,1256226776
5851,42,2126,5.0,956935725
9096,72,150,4.0,980653343
3408,19,26463,3.5,1450544851
510,3,7438,4.0,1439472687
3491,19,60760,3.0,1453479786
12199,89,2997,2.5,1266620447
6534,46,47644,4.0,1248368578
6156,43,5952,4.0,1169595646
7674,59,5618,4.5,1111476253
10907,80,1488,1.0,993231725
5176,36,715,3.0,867749349
8077,61,3398,4.0,986609883
8610,67,2161,5.0,975662347
9622,72,2490,4.0,980642652
10019,75,1088,3.5,1537208868
1248,5,1344,3.0,858627572
10022,75,1094,3.5,1537208959
12048,89,17,3.5,1266620571
12234,90,7,4.0,863538120
7268,57,64957,3.0,1230509008
11239,81,50,4.5,1371051690
10540,76,56782,3.5,1328646437
8145,62,2959,4.5,1148504408
6457,46,3039,4.0,1248365455
3160,18,3421,4.0,1108274740
8739,69,1644,3.0,1242574146
9705,72,2977,3.0,980650065
1630,9,1381,3.0,859385902
5005,33,1089,4.0,1552804478
10835,80,736,1.0,993231245
7041,57,3298,4.5,1142441116
2400,12,44694,3.5,1225099247
9123,72,273,3.0,980623424
5712,41,1375,2.0,944573840
9840,72,3844,4.0,980797726
2832,13,77561,4.0,1276166580
7607,59,3671,3.0,1111475362
11677,84,69481,4.5,1546165824
7939,61,1544,3.0,986605935
6248,43,45517,3.5,1170495776
7733,59,8591,2.5,1111567739
11279,82,1234,2.5,1437242882
4834,31,5445,1.5,1256229848
10352,75,91658,3.5,1537209632
8574,67,1385,3.0,975660478
729,3,80463,4.0,1492785561
12193,89,2804,4.5,1266621606
5534,39,1373,0.5,1395455198
125,2,1488,5.0,1141416185
5280,38,318,4.5,1417640226
1530,9,919,5.0,859384939
12165,89,1961,4.0,1266620467
3354,19,6119,3.0,1454864205
1757,12,223,4.0,1137234874
6553,47,156,3.0,855094251
4859,31,6539,1.5,1256229420
2178,12,3263,2.0,980886057
4613,31,587,3.0,1256229986
2682,13,8861,2.5,1278868075
256,3,32,4.5,1439474635
12070,89,350,3.0,1266621087
2306,12,5618,4.0,1183550692
11453,83,3256,3.5,1059511262
12704,95,953,5.0,1511480583
5517,38,96610,3.0,1417644700
7651,59,4896,4.0,1111475522
4045,23,1387,3.0,942967008
4400,27,1008,5.0,974257408
5031,34,1247,3.5,1317762328
11808,85,339,4.0,844550517
8589,67,2017,3.0,975662347
4224,23,3071,4.0,943136192
4101,23,1957,5.0,942970137
8010,61,2420,3.0,986605637
9160,72,431,2.0,983483252
5478,38,56367,3.5,1417644082
2543,13,2142,4.5,1278602136
4988,32,500,4.0,839020689
11936,86,2078,3.0,945462808
11968,86,2792,3.0,945670161
5753,41,2105,3.0,944572899
12155,89,1608,2.0,1266621381
3276,19,2313,4.0,1453670254
1900,12,1148,5.0,940765824
3736,20,7153,5.0,1155082639
5544,39,3476,4.0,1395455293
223,2,6879,5.0,1141417251
327,3,3301,4.0,1439472975
3867,23,11,5.0,942969492
11627,84,37733,3.5,1500150138
10614,77,410,3.0,832021550
13014,97,6333,5.0,1076269387
3803,21,68954,4.5,1456285419
12279,91,2571,4.0,1385508747
505,3,7325,2.0,1439473462
9260,72,943,4.0,980796283
5855,42,3249,4.0,956935669
10797,80,434,4.0,993230700
13234,99,109374,4.5,1511721374
10735,80,44,3.0,993231376
12030,88,2141,5.0,1397607344
9868,72,4091,3.0,980651649
4880,31,8120,2.5,1256225733
8835,70,50,5.0,1255205914
7260,57,62155,2.0,1224802726
12959,97,370,3.5,1075924536
1655,10,780,3.0,1227571352
13089,98,54001,3.0,1450046849
10952,80,1858,4.0,993231648
11266,82,318,4.0,1437243207
7930,61,1453,3.0,986604168
9228,72,778,3.0,980796105
11993,87,589,5.0,1522676254
8289,62,55402,4.0,1234188672
9772,72,3363,4.0,980646798
4976,32,349,5.0,839020207
5795,41,2613,3.0,944572899
11822,85,432,3.0,844550582
13224,99,6016,3.0,1511719867
10263,75,43936,3.0,1537272159
11084,80,2987,2.0,993231035
6045,43,2413,4.5,1170493964
9962,75,349,3.0,1537348573
5059,35,508,4.0,1511296030
1580,9,1198,5.0,859384426
5504,38,79702,2.5,1417644509
6327,44,99112,5.0,1489523376
8469,66,1573,2.5,1138601030
10170,75,3257,3.0,1537209815
4838,31,5581,2.0,1256227410
4558,30,33794,2.5,1488511425
4403,27,1082,4.0,974513302
13044,98,2011,3.0,1450047030
12552,93,7316,5.0,1496530826
3615,19,116905,3.5,1452874453
9782,72,3421,5.0,980646698
6278,44,260,4.5,1489523174
2527,13,1584,4.0,1278832330
104,2,1198,4.0,1141417032
11193,80,4031,1.0,993229898
3166,18,3897,4.0,1108271088
6419,46,1271,4.5,1248367965
7254,57,59725,2.0,1216617583
3603,19,112183,3.5,1446298794
3278,19,2394,2.5,1454864226
5117,36,160,2.0,839926197
8185,62,6874,4.5,1148504869
11413,82,81845,3.5,1437241224
26,1,4325,5.0,1147878122
217,2,6287,2.0,1141416381
7149,57,8798,4.5,1142398774
11446,83,2064,4.5,1059511532
9374,72,1381,3.0,980652319
10009,75,1013,3.0,1537349604
4207,23,2871,3.0,945754152
3331,19,4973,3.0,1445258959
13050,98,2572,5.0,1450046684
8095,61,3908,3.0,986602524
10376,75,104879,4.0,1537257797
4105,23,1962,5.0,942968570
8014,61,2485,2.0,986602492
5897,43,380,3.5,1169596268
12299,91,7320,3.5,1385507997
9270,72,1013,1.0,980794329
4833,31,5418,3.5,1256229975
6489,46,4499,3.0,1248365527
292,3,1214,4.0,1439474640
2320,12,6254,4.0,1181652940
9818,72,3686,3.0,980555811
7470,59,1201,2.5,1111476229
4698,31,1939,3.0,1256227403
660,3,60684,4.5,1439474658
2232,12,3897,4.5,1167582181
10755,80,172,2.0,993232009
272,3,593,4.0,1439472203
4322,25,384,3.0,836217745
9592,72,2379,1.0,980652297
10690,78,94985,4.0,1498275791
8192,62,7438,4.5,1148504862
10113,75,2353,3.0,1537208545
8916,70,1682,3.0,1255215147
8242,62,45442,3.5,1180310028
9619,72,2474,3.0,980797222
8852,70,357,4.0,1255215065
10742,80,73,1.0,993326633
2990,17,6942,4.0,1485581483
6396,46,913,5.0,1248369016
9526,72,2112,4.0,980652863
11369,82,31702,5.0,1437243498
5828,41,2995,4.0,944570873
7355,58,3468,5.0,1337200207
1413,8,1220,4.0,890492364
10476,76,6283,3.0,1346204567
8982,70,6539,2.5,1255209291
10051,75,1283,4.5,1537349545
10041,75,1235,3.5,1537209364
11245,81,1193,3.0,1371051718
213,2,5955,4.0,1141417229
5077,35,7361,4.0,1511296524
12167,89,2006,4.5,1266621489
442,3,5679,3.0,1439472831
13203,99,1732,3.0,1511721109
7215,57,48043,5.0,1170828245
10430,76,1223,4.0,1191102993
8296,62,58803,4.0,1229438088
3614,19,116899,4.0,1450544886
8802,69,6934,0.5,1242591558
1167,5,153,3.0,830786193
2394,12,41285,3.0,1167573741
7331,58,1303,5.0,1337200310
10303,75,62293,3.5,1537219982
9412,72,1593,2.0,980651946
10083,75,1722,2.5,1537208782
4250,24,2722,3.0,1366520111
6530,46,31116,4.5,1248365312
3756,21,4816,2.5,1456284997
4332,25,480,4.0,836217100
11241,81,527,4.0,1371051698
7183,57,34271,4.5,1142445885
567,3,34319,3.5,1439473276
13194,99,1252,4.0,1511720060
12136,89,1287,4.0,1266622143
8770,69,3793,2.0,1242591107
9812,72,3599,3.0,980651873
11301,82,2915,2.0,1437242388
8567,67,1035,1.0,975660920
617,3,51935,4.0,1439473890
9593,72,2380,1.0,980652369
4663,31,1258,2.0,1256230266
7513,59,1507,4.5,1111477359
6727,50,32587,5.0,1402504851
3273,19,2273,2.0,1454863810
12568,93,33815,4.5,1496530730
4253,24,3624,4.0,1366520116
4741,31,2731,3.0,1256225781
1208,5,553,3.0,830786394
12443,92,1393,4.5,1150129388
2371,12,30810,3.0,1183550790
6993,57,1784,4.5,1142440927
8019,61,2541,4.0,986602230
9353,72,1296,4.0,980653445
11828,85,539,2.0,844550547
6946,57,435,2.5,1142403309
643,3,57368,2.5,1439474739
3638,19,136449,5.0,1450544947
9280,72,1050,4.0,980653109
10626,77,590,3.0,832021402
9360,72,1333,5.0,980622899
5493,38,68237,4.0,1417643769
1952,12,1380,4.0,1167582402
8823,69,51662,4.5,1242591404
8512,66,6323,3.0,1138601460
12362,91,97938,2.5,1385851263
8581,67,1752,4.0,975664200
463,3,6213,3.0,1439474266
6976,57,1394,4.0,1142399894
6307,44,86644,5.0,1489523410
437,3,5507,3.5,1566090153
821,3,106920,4.0,1439473802
12141,89,1333,4.5,1266621806
1229,5,1047,3.0,858625875
1090,4,106002,1.0,1573937251
12357,91,96488,2.0,1385852200
12384,91,106983,3.0,1398892419
5116,36,158,2.0,839926308
12019,87,85414,4.0,1522675522
6671,50,500,5.0,1402505648
10602,77,303,3.0,832022107
12628,94,11,3.0,845105721
12058,89,185,4.0,1266620413
8051,61,2987,3.0,986611315
4501,29,562,3.5,1340065831
12907,96,8961,4.0,1443313462
6330,44,122904,5.0,1489523443
101,2,1136,5.0,1141417950
7526,59,1962,3.5,1111477566
9753,72,3260,3.0,980796743
11569,84,5673,3.5,1481828760
6837,54,3897,4.0,1134594603
7239,57,56174,3.0,1201054482
12045,89,3,4.0,1266621242
7711,59,7303,3.5,1111477079
4086,23,1840,5.0,942969766
2362,12,8951,4.0,1159804136
206,2,5103,5.0,1141417118
2059,12,2252,2.0,1137230354
6051,43,2628,0.5,1169597332
5662,41,457,5.0,944572411
5703,41,1261,2.0,944572411
6761,52,1955,4.0,1298355470
10713,79,306,5.0,828708508
13028,98,914,4.5,1450047473
2283,12,4979,4.5,1060010877
8034,61,2687,4.0,986610989
6060,43,2739,3.5,1170849590
6152,43,5669,3.5,1170492264
11907,86,1265,4.0,945461683
6268,43,48982,2.5,1176531264
12860,95,109487,2.0,1510353407
11692,84,79242,3.5,1481830112
9272,72,1022,4.0,980557555
362,3,3994,4.0,1439472741
9329,72,1247,4.0,980556275
5556,40,296,5.0,1240756610
6803,53,4973,5.0,1459571024
12257,90,830,4.0,863538284
8810,69,31698,0.5,1242634460
7590,59,3421,3.0,1111477449
6157,43,5971,4.5,1169598270
10845,80,852,2.0,993233066
8361,64,953,5.0,1434644489
12195,89,2916,2.5,1266620824
9172,72,480,4.0,980644841
3554,19,94864,2.5,1446298678
515,3,8360,3.5,1566089759
115,2,1293,5.0,1141417937
4987,32,480,5.0,839020422
850,3,115569,4.0,1439475246
685,3,68319,4.0,1439473489
8510,66,5679,4.0,1138601469
10545,76,63082,4.0,1285220023
5895,43,367,3.5,1170492388
11225,80,4306,2.0,993230010
5498,38,69526,1.5,1417644886
2825,13,74688,0.5,1278462340
2432,12,63876,4.0,1250760406
3879,23,62,5.0,942965720
10464,76,3996,4.5,1301875104
7509,59,1393,3.5,1111567682
9178,72,505,3.0,980652101
8366,64,1270,3.0,1434644425
5772,41,2403,3.0,944572411
4979,32,367,4.0,839020580
6226,43,31878,4.0,1169599829
11625,84,34319,2.5,1481828633
9658,72,2713,4.0,980623314
12772,95,7099,4.5,1510324015
6956,57,663,4.5,1142402098
780,3,95441,3.5,1566090243
12318,91,49772,4.0,1390176176
8866,70,597,0.5,1255219044
7596,59,3479,3.0,1111477357
12402,91,115210,4.5,1414704093
9459,72,1816,1.0,980651910
697,3,70293,4.0,1439474282
11587,84,7024,3.0,1481829915
5614,40,7361,4.0,1240756633
2112,12,2699,3.0,940766356
7679,59,5799,2.5,1111475284
11744,84,112582,2.5,1481830896
8150,62,3578,4.0,1229434918
6483,46,3801,4.5,1248366120
8453,66,454,5.0,1138601262
8509,66,5620,4.0,1138601449
6150,43,5617,2.5,1170848316
1480,9,350,5.0,859383102
7336,58,1777,5.0,1337180022
11201,80,4159,4.0,993232108
2457,13,104,4.0,1320265447
1706,11,5618,1.0,1208039282
12935,96,96821,5.0,1443313529
8271,62,51080,5.0,1182038239
10180,75,3578,3.5,1537217931
8473,66,1777,3.0,1138599959
2763,13,56757,3.0,1280276315
12007,87,1917,1.0,1522675562
7729,59,8341,3.5,1111476891
10547,76,64969,3.5,1285211199
5444,38,37729,3.5,1417644411
2098,12,2482,2.0,940768545
5430,38,8970,3.5,1417644238
8576,67,1544,2.0,975661278
13291,100,1429,3.0,862169009
3920,23,431,5.0,942965362
10522,76,47610,4.5,1191102131
4832,31,5404,3.0,1256225820
12107,89,1061,3.0,1266129684
6949,57,538,4.0,1144975589
13008,97,5010,4.0,1076271439
4804,31,4226,2.5,1256229859
2062,12,2279,2.0,1119355502
10530,76,52245,4.5,1191102685
7077,57,4874,4.5,1142441026
473,3,6383,4.0,1439473360
12274,91,1682,4.0,1385510153
5711,41,1374,3.0,944573006
5247,37,55118,4.5,1456485502
173,2,3105,4.0,1141417224
6298,44,78772,4.0,1489523347
1644,10,296,4.5,1227571308
67,1,27721,3.0,1147869115
1049,4,83134,4.5,1573937827
12014,87,4878,5.0,1522675553
12650,94,318,5.0,845105551
4032,23,1291,5.0,942968760
6683,50,1784,5.0,1402505661
1018,4,58559,4.5,1573938509
3185,18,6754,4.0,1108275345
3150,18,2797,3.0,1108273313
3450,19,44115,2.5,1445286734
2983,16,26662,3.5,1432080569
8578,67,1566,3.0,975661757
10314,75,69306,3.0,1537219436
3032,18,173,1.0,1108273950
10539,76,56563,3.5,1346195183
5166,36,593,4.0,839928527
8787,69,5378,4.0,1242591718
9752,72,3259,4.0,980797642
5119,36,164,3.0,839928725
2887,14,92259,5.0,1506208877
1818,12,524,3.0,940767812
11590,84,7153,4.0,1481638904
11044,80,2683,3.0,993233261
5971,43,1265,5.0,1170491979
1741,12,140,3.0,1137232916
3317,19,4312,3.5,1450650404
11941,86,2137,4.0,945463086
5754,41,2115,4.0,944572121
1466,9,150,4.0,859384328
9055,71,72998,5.0,1482966524
9434,72,1682,4.0,980653564
5441,38,33794,3.0,1417644010
9062,71,87869,4.0,1482966553
8252,62,47640,2.5,1180309758
11987,86,3102,4.0,945462413
9854,72,3988,1.0,980794457
3136,18,2423,4.0,1108275292
1784,12,351,3.0,940802773
5313,38,2278,2.0,1349689602
2774,13,59784,3.5,1238029343
951,4,3175,4.0,1573943913
8981,70,6377,3.5,1255209111
11623,84,33493,2.5,1481638515
11670,84,62511,3.5,1481830214
10166,75,3176,3.0,1537208682
8960,70,4011,4.0,1255219224
680,3,65682,4.0,1484756266
2008,12,1836,2.0,940767209
6592,47,648,3.0,855093790
2402,12,45950,4.5,1209114951
7284,58,555,3.0,1337179979
2904,15,736,3.0,946012791
4885,31,8695,3.0,1256226875
1005,4,48982,3.0,1573940905
1738,12,88,2.5,1137232800
5459,38,48043,3.5,1417644667
4957,31,63853,1.5,1256226746
341,3,3745,3.5,1439474994
2492,13,745,4.0,1276166820
9668,72,2746,4.0,980623106
7477,59,1217,3.5,1111476595
819,3,106489,3.5,1566091626
10632,78,356,4.5,1498276478
7934,61,1485,3.0,986605790
12085,89,586,2.5,1266620379
7006,57,2318,4.5,1149658693
12737,95,2858,4.5,1510445895
10273,75,48774,4.0,1537218013
6393,46,908,5.0,1248369026
7258,57,61024,4.5,1218743888
10379,75,106487,3.0,1537209455
9044,71,1721,5.0,1482966668
7604,59,3598,4.0,1111567570
7819,61,327,3.0,986610972
1750,12,176,5.0,1060011757
12432,92,1036,5.0,1150129186
5179,36,745,4.0,857131378
4304,25,296,5.0,836216901
3400,19,8947,2.0,1445286702
6648,49,457,5.0,840650866
11476,84,509,3.5,1481637804
13278,100,1120,3.0,862168888
3839,21,135133,2.5,1456284558
1587,9,1221,2.0,859384965
4109,23,2001,4.0,942966731
12075,89,474,3.0,1266620857
610,3,49278,3.5,1439473651
2842,13,79139,2.5,1280308022
7435,59,903,3.5,1111476448
6221,43,27865,3.0,1170495579
3285,19,2628,4.0,1445286467
5891,43,356,5.0,1169595796
10270,75,47099,3.0,1537209431
5759,41,2194,4.0,944572335
5417,38,7438,4.0,1417644008
8000,61,2296,3.0,986609981
8504,66,4886,3.5,1138600888
8452,66,420,4.0,1138601272
2764,13,57368,4.5,1297917798
4892,31,8961,2.0,1256229368
3871,23,32,3.0,942965533
12965,97,589,3.5,1076269391
11779,85,25,4.0,844551177
4323,25,420,3.0,836217059
600,3,47200,4.0,1439473948
13240,100,36,4.0,862168434
1349,8,344,5.0,890510340
13282,100,1233,5.0,862168955
2497,13,1049,4.0,1237969664
5275,38,105,4.5,1349689606
2437,12,69122,5.0,1291385821
6233,43,35836,3.5,1170493041
902,3,171763,3.5,1566090464
1875,12,1020,1.5,1137230740
972,4,5952,4.5,1574193472
7159,57,8984,4.0,1142441421
12599,93,79702,5.0,1496530338
8864,70,592,3.0,1255209077
10050,75,1270,5.0,1537207738
446,3,5816,3.5,1439472711
8540,67,551,5.0,975660783
7191,57,36535,4.0,1173416724
9890,73,86,5.0,857829958
1235,5,1194,3.0,858628191
6205,43,8665,3.5,1170492883
1172,5,219,3.0,830788219
1856,12,832,2.0,1137230865
10174,75,3418,3.0,1537208862
4535,30,1198,3.5,1488510833
11424,82,97938,1.5,1437243693
6759,52,1381,3.0,1298355550
8987,70,6874,2.0,1255209158
2944,15,2699,3.0,946012738
8205,62,27773,4.0,1180310831
12064,89,266,3.5,1266621033
12462,92,2804,4.5,1150129541
6364,45,780,3.0,839541092
2534,13,1921,3.5,1278443063
10224,75,5943,2.0,1537218775
10036,75,1208,3.5,1537348609
9939,75,1,5.0,1537207651
8743,69,2028,5.0,1242578043
4851,31,6254,3.5,1256226802
4985,32,454,3.0,839020506
10371,75,103249,2.5,1537217817
5401,38,6539,4.0,1417643932
1236,5,1196,5.0,858626686
13157,98,141648,3.0,1450047166
3583,19,104908,2.5,1453670314
5870,43,110,4.5,1169596174
10605,77,317,3.0,832021571
9725,72,3101,4.0,980803383
6921,57,1,4.0,1142403282
2801,13,68791,3.0,1279447429
8422,65,122920,4.5,1473433143
3049,18,380,2.5,1108273467
2761,13,56145,4.5,1238018297
1886,12,1059,4.0,940766431
13060,98,4896,4.0,1450046838
1143,4,182715,4.5,1573943272
1795,12,415,2.5,1137230981
3231,19,968,4.0,1445874477
7734,59,8623,3.0,1111476899
4465,28,1215,5.0,951086728
7836,61,509,4.0,986610181
7827,61,370,4.0,986609941
1446,8,1617,5.0,890489203
4414,27,1291,4.0,974513133
1621,9,1371,5.0,859385601
11209,80,4238,3.0,993230026
1664,10,2085,2.0,1227570876
6348,45,648,3.0,839540418
2387,12,38038,3.5,1134998335
1526,9,818,3.0,859382301
12594,93,71745,5.0,1496543999
8362,64,1136,4.5,1434644674
7257,57,60766,4.5,1260845675
12337,91,80906,3.5,1387550454
9824,72,3723,5.0,980797433
983,4,7373,4.0,1573939831
8860,70,539,2.5,1255219090
497,3,7090,4.0,1439472968
12280,91,2628,3.5,1406474849
7419,59,592,3.5,1111477262
5831,41,3020,3.0,944572531
12151,89,1544,2.0,1266621373
8819,69,48738,5.0,1242647426
7901,61,1215,4.0,986603997
1893,12,1097,5.0,940857896
8569,67,1097,4.0,975662347
1483,9,361,4.0,859383610
241,2,8970,5.0,1141417268
11516,84,1732,3.0,1481638161
4458,28,1097,5.0,951086397
3394,19,8604,2.0,1454864183
2643,13,6333,3.5,1278443181
3622,19,122884,2.0,1453670316
11470,84,318,3.5,1481629885
10000,75,837,4.5,1537349391
11445,83,2003,4.0,1059511043
10872,80,1215,1.0,993231022
11269,82,527,4.0,1437236967
3343,19,5630,3.0,1446298418
10316,75,69757,3.5,1537257478
13281,100,1210,4.0,862168580
5658,41,353,5.0,944574075
7831,61,444,1.0,986611551
20,1,2843,4.5,1147868891
11203,80,4200,1.0,993231981
2635,13,5903,3.0,1265059095
2496,13,1035,3.5,1278651916
3973,23,1020,3.0,943135548
168,2,2762,4.0,1141415823
7494,59,1272,3.0,1111475766
11061,80,2803,3.0,993325687
4973,32,296,5.0,839020162
803,3,103075,3.0,1484755745
11925,86,1968,5.0,945670004
7658,59,5013,4.0,1111475557
3577,19,103525,3.0,1445286799
12991,97,2382,4.0,1076269275
11416,82,86320,2.5,1437241390
3974,23,1036,4.0,944185880
1575,9,1129,4.0,859384811
3427,19,30867,5.0,1446384415
9599,72,2398,2.0,980653446
4956,31,63082,3.0,1256229929
4382,26,54286,4.0,1280513710
12016,87,68358,5.0,1522676630
10197,75,4041,3.5,1537466565
12066,89,277,4.5,1266622030
7612,59,3811,4.5,1111475624
12038,88,3638,4.5,1397607332
12759,95,4995,3.0,1510350542
13220,99,4878,3.0,1511720242
1797,12,435,2.5,1119355138
5553,40,110,4.5,1240754377
6250,43,45728,3.5,1170495733
1056,4,87430,1.0,1573937327
9878,73,1,3.0,857829766
8769,69,3638,2.0,1242574307
11982,86,2987,5.0,945462839
9472,72,1912,2.0,980652741
1624,9,1374,5.0,859385043
10967,80,1999,1.0,993444365
7394,59,235,3.5,1111477611
13163,99,47,2.5,1511720581
376,3,4226,4.0,1439472627
9252,72,920,5.0,980796219
4732,31,2617,2.5,1256230156
6794,53,1247,5.0,1459661931
8078,61,3399,4.0,986610520
7832,61,460,2.0,986603084
9880,73,14,4.0,857829861
9806,72,3551,4.0,980803016
4052,23,1449,3.0,942968658
12412,91,134214,2.0,1448113602
7329,58,1293,4.5,1337200022
7328,58,1292,5.0,1337199969
9181,72,509,3.0,980796575
7905,61,1247,5.0,986605222
4370,26,1969,3.0,1280513947
2958,15,3298,5.0,993935216
11016,80,2413,3.0,993233137
5214,37,293,4.5,1456485126
7247,57,56805,3.0,1200861685
12559,93,8376,5.0,1496529575
4752,31,2959,2.0,1256229398
4992,32,590,3.0,839020162
2528,13,1616,3.5,1297926340
8417,65,112852,5.0,1473433580
1521,9,597,5.0,859383753
10118,75,2396,4.0,1537208183
6880,55,8207,4.5,1394134461
1131,4,166528,4.0,1573937658
9726,72,3105,3.0,980796769
6881,55,8781,3.5,1394134292
5826,41,2991,4.0,944572268
3152,18,2916,3.0,1108273846
4142,23,2289,4.0,943135696
12213,89,4308,3.0,1266621883
13073,98,7380,3.5,1450047339
10431,76,1235,4.5,1301874965
13154,98,132480,3.5,1450047755
8184,62,6867,4.5,1185999519
4462,28,1206,5.0,951086380
5295,38,1222,4.0,1417643752
377,3,4232,3.5,1439473334
1155,5,36,5.0,830786409
5994,43,1527,4.5,1170492168
10375,75,104841,3.0,1537209119
4007,23,1203,5.0,942967094
9672,72,2764,4.0,980652915
2735,13,51255,4.5,1278832495
4539,30,1682,3.5,1488511081
9328,72,1246,5.0,980558094
5029,34,1207,2.0,1317762456
225,2,7004,2.0,1141416351
8738,69,1625,4.5,1242577999
297,3,1252,5.0,1484753938
8397,64,112290,3.0,1434644922
6362,45,766,2.0,839540611
8537,67,434,3.0,975664127
12528,93,4016,4.5,1496530012
9603,72,2413,4.0,980651683
11783,85,105,5.0,844550731
8992,70,7361,3.5,1255209260
1777,12,318,4.5,1137233610
5281,38,345,4.0,1349689585
